id,run_id,round,stage,model,prompt_version,prompt,completion,input_tokens,output_tokens,total_tokens,latency_ms,retries,status,error,request_id,requests_remaining,requests_limit,requests_reset_time,tokens_remaining,tokens_limit,tokens_reset_time
193,exp3_SingleShotLLM_s3_911292,2,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1059.0,166.0,1225.0,468345.88837623596,7,success,,chatcmpl-55422865-afa3-4e0b-b7ac-5569f4230152,999.0,1000.0,1m26.4s,6441.0,8000.0,11.692s
194,exp3_SingleShotLLM_s3_911292,3,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],991.0,184.0,1175.0,443140.4359340668,6,success,,chatcmpl-45b78a87-b5e7-431b-80d6-c5c09b1fe5de,999.0,1000.0,1m26.4s,6585.0,8000.0,10.612s
195,exp3_SingleShotLLM_s3_911292,4,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1076.0,153.0,1229.0,491102.50306129456,8,success,,chatcmpl-dd401420-b3b7-4268-bf51-a99580d86f34,999.0,1000.0,1m26.4s,6424.0,8000.0,11.82s
196,exp3_SingleShotLLM_s3_911292,5,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1077.0,136.0,1213.0,475123.5554218292,7,success,,chatcmpl-77f2c3d6-25b3-44eb-8baf-742f15124d2a,999.0,1000.0,1m26.4s,6423.0,8000.0,11.827s
197,exp3_SingleShotLLM_s3_911292,6,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1053.0,256.0,1309.0,416583.82415771484,5,success,,chatcmpl-612997f9-184e-4f41-ad11-b06f2b2b43bf,999.0,1000.0,1m26.4s,6542.0,8000.0,10.935s
198,exp3_SingleShotLLM_s3_911292,7,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1058.0,351.0,1409.0,489954.46014404297,8,success,,chatcmpl-72f7e671-d921-46b4-913e-9e3cb35057be,999.0,1000.0,1m26.4s,6605.0,8000.0,10.462s
199,exp3_SingleShotLLM_s3_911292,8,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1066.0,249.0,1315.0,601583.4057331085,10,success,,chatcmpl-b814e5bc-6f43-4e2e-8cd5-e0d0aa9a3dde,999.0,1000.0,1m26.4s,6504.0,8000.0,11.22s
200,exp3_SingleShotLLM_s3_911292,9,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1074.0,292.0,1366.0,517999.37200546265,8,success,,chatcmpl-ff5a856d-51e9-4ba9-8a5e-b354ca1ffe79,999.0,1000.0,1m26.4s,6459.0,8000.0,11.557s
201,exp3_SingleShotLLM_s3_911292,10,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1085.0,475.0,1560.0,552154.8736095428,9,success,,chatcmpl-d50beb35-d662-4ff6-b327-022e37fdb60f,999.0,1000.0,1m26.4s,6415.0,8000.0,11.887s
204,exp3_SingleShotLLM_s2_127630,11,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,147.0,1132.0,1013.3707523345947,0,success,,chatcmpl-b8302ac7-a618-44c3-814b-3e419df73d3c,999.0,1000.0,1m26.4s,6644.0,8000.0,10.17s
205,exp3_SingleShotLLM_s2_127630,12,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,121.0,1106.0,1099.7917652130127,0,success,,chatcmpl-b9c3d4f5-d582-48c1-9a99-cc444781dd2f,998.0,1000.0,2m52.8s,6576.0,8000.0,10.68s
206,exp3_SingleShotLLM_s2_127630,13,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,138.0,1123.0,3610.1529598236084,1,success,,chatcmpl-89f1f3b6-7d13-4133-8b80-3948551612d8,996.0,1000.0,5m45.6s,5857.0,8000.0,16.072s
207,exp3_SingleShotLLM_s2_127630,14,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,130.0,1115.0,3510.6041431427,1,success,,chatcmpl-b658c21f-2556-4c24-af2e-6b565e227c7a,994.0,1000.0,8m38.4s,5799.0,8000.0,16.507s
208,exp3_SingleShotLLM_s2_127630,15,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,115.0,1100.0,690.5844211578369,0,success,,chatcmpl-52a4d5db-d489-4dce-b920-c785085d9537,993.0,1000.0,10m4.8s,6885.0,8000.0,8.362s
209,exp3_SingleShotLLM_s2_127630,16,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,127.0,1112.0,787.1761322021484,0,success,,chatcmpl-e283bc2e-76ac-490b-8866-32313f51d5b5,992.0,1000.0,11m31.2s,6868.0,8000.0,8.489s
210,exp3_SingleShotLLM_s2_127630,17,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,131.0,1116.0,1028.0916690826416,0,success,,chatcmpl-70e5b572-d61c-4355-b3d7-cc5c4e179624,991.0,1000.0,12m57.599s,6599.0,8000.0,10.507s
211,exp3_SingleShotLLM_s2_127630,18,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,142.0,1127.0,732.7239513397217,0,success,,chatcmpl-1e87deae-7306-41a7-a8bd-b1629252a3e7,990.0,1000.0,14m24s,6885.0,8000.0,8.362s
212,exp3_SingleShotLLM_s2_127630,19,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,119.0,1104.0,697.10373878479,0,success,,chatcmpl-8aba36f0-8229-4383-9ede-4410aaeb8652,989.0,1000.0,15m50.4s,6868.0,8000.0,8.489s
213,exp3_SingleShotLLM_s2_127630,20,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],985.0,147.0,1132.0,831.8264484405518,0,success,,chatcmpl-cd3cd0fe-79f5-4135-b9a7-a203cb5b9078,988.0,1000.0,17m16.8s,6868.0,8000.0,8.489s
214,exp3_SingleShotLLM_s3_904966,11,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1075.0,445.0,1520.0,1510.5981826782227,0,success,,chatcmpl-47cc2138-1023-472f-a95a-08957179cfa9,987.0,1000.0,18m43.2s,6778.0,8000.0,9.165s
215,exp3_SingleShotLLM_s3_904966,12,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1076.0,370.0,1446.0,1255.1076412200928,0,success,,chatcmpl-90e09c7a-06a1-4ee0-877f-08e01fd63490,986.0,1000.0,20m9.6s,6571.0,8000.0,10.717s
216,exp3_SingleShotLLM_s3_904966,13,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1079.0,245.0,1324.0,1020.8215713500977,0,success,,chatcmpl-3341d2c7-d18b-46e2-acc8-4106636f99f1,986.0,1000.0,20m9.6s,6548.0,8000.0,10.89s
217,exp3_SingleShotLLM_s3_904966,14,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1079.0,217.0,1296.0,1007.3142051696777,0,success,,chatcmpl-945d3b33-9ccf-4704-bde4-fd75c70ad6a8,986.0,1000.0,20m9.6s,6551.0,8000.0,10.867s
218,exp3_SingleShotLLM_s3_904966,15,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1083.0,354.0,1437.0,1719.346284866333,0,success,,chatcmpl-c6c30467-605f-4489-a33c-bccf5a183156,986.0,1000.0,20m9.6s,6515.0,8000.0,11.137s
219,exp3_SingleShotLLM_s3_904966,16,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1080.0,386.0,1466.0,1305.0925731658936,0,success,,chatcmpl-979ea051-5afc-4d32-b08e-d9d98aa7fdc9,986.0,1000.0,20m9.6s,6566.0,8000.0,10.754s
220,exp3_SingleShotLLM_s3_904966,17,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1061.0,332.0,1393.0,1190.0155544281006,0,success,,chatcmpl-75b97c4d-7ade-4fb7-9a16-202d4c71afe3,985.0,1000.0,21m36s,6553.0,8000.0,10.852s
221,exp3_SingleShotLLM_s3_904966,18,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1061.0,253.0,1314.0,1221.1847305297852,0,success,,chatcmpl-50c1a296-d0cf-49c3-b70b-b63dd2bb3323,984.0,1000.0,23m2.4s,6553.0,8000.0,10.852s
222,exp3_SingleShotLLM_s3_904966,19,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1079.0,269.0,1348.0,1347.1565246582031,0,success,,chatcmpl-22b8e763-d9b5-43dd-8498-d237d51f9ff0,983.0,1000.0,24m28.8s,6503.0,8000.0,11.227s
223,exp3_SingleShotLLM_s3_904966,20,single_shot,openai/gpt-oss-120b,v1_single_shot,[single_shot_prompt],[completion],1082.0,234.0,1316.0,997.2248077392578,0,success,,chatcmpl-673b9720-8235-4770-aa16-fb12809316ba,982.0,1000.0,25m55.199s,6532.0,8000.0,11.01s
254,exp3_ReflectiveAgent_s2_643719,1,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1319.0,672.0,1991.0,2269.2861557006836,0,success,,chatcmpl-262ae875-6d9f-4c6f-879a-bcb68e7de6a3,997.0,1000.0,4m19.2s,3881.0,8000.0,30.892s
255,exp3_ReflectiveAgent_s2_643719,1,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1319.0,672.0,1991.0,940.908670425415,0,success,,chatcmpl-262ae875-6d9f-4c6f-879a-bcb68e7de6a3,997.0,1000.0,4m19.2s,3881.0,8000.0,30.892s
256,exp3_ReflectiveAgent_s2_643719,1,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1319.0,672.0,1991.0,1895.8232402801514,0,success,,chatcmpl-262ae875-6d9f-4c6f-879a-bcb68e7de6a3,997.0,1000.0,4m19.2s,3881.0,8000.0,30.892s
257,exp3_ReflectiveAgent_s2_643719,2,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1438.0,673.0,2111.0,1610.6600761413574,0,success,,chatcmpl-a6a33db0-38a8-4e5b-b6f2-3357f2c7fa2d,994.0,1000.0,8m38.4s,3149.0,8000.0,36.382s
258,exp3_ReflectiveAgent_s2_643719,2,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1438.0,673.0,2111.0,991.0764694213867,0,success,,chatcmpl-a6a33db0-38a8-4e5b-b6f2-3357f2c7fa2d,994.0,1000.0,8m38.4s,3149.0,8000.0,36.382s
259,exp3_ReflectiveAgent_s2_643719,2,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1438.0,673.0,2111.0,1685.1251125335693,0,success,,chatcmpl-a6a33db0-38a8-4e5b-b6f2-3357f2c7fa2d,994.0,1000.0,8m38.4s,3149.0,8000.0,36.382s
260,exp3_ReflectiveAgent_s2_643719,3,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1516.0,621.0,2137.0,1340.381383895874,0,success,,chatcmpl-7264cf8b-5451-46ed-aeb6-84825b8df326,991.0,1000.0,12m57.599s,3085.0,8000.0,36.862s
261,exp3_ReflectiveAgent_s2_643719,3,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1516.0,621.0,2137.0,814.0873908996582,0,success,,chatcmpl-7264cf8b-5451-46ed-aeb6-84825b8df326,991.0,1000.0,12m57.599s,3085.0,8000.0,36.862s
262,exp3_ReflectiveAgent_s2_643719,3,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1516.0,621.0,2137.0,1476.2132167816162,0,success,,chatcmpl-7264cf8b-5451-46ed-aeb6-84825b8df326,991.0,1000.0,12m57.599s,3085.0,8000.0,36.862s
263,exp3_ReflectiveAgent_s2_643719,4,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1575.0,976.0,2551.0,1463.2210731506348,0,success,,chatcmpl-e661a701-033d-4b18-b6a9-48d72d9bf827,988.0,1000.0,17m16.8s,2268.0,8000.0,42.99s
264,exp3_ReflectiveAgent_s2_643719,4,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1575.0,976.0,2551.0,923.7236976623535,0,success,,chatcmpl-e661a701-033d-4b18-b6a9-48d72d9bf827,988.0,1000.0,17m16.8s,2268.0,8000.0,42.99s
265,exp3_ReflectiveAgent_s2_643719,4,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1575.0,976.0,2551.0,2504.807472229004,0,success,,chatcmpl-e661a701-033d-4b18-b6a9-48d72d9bf827,988.0,1000.0,17m16.8s,2268.0,8000.0,42.99s
266,exp3_ReflectiveAgent_s2_643719,5,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1498.0,791.0,2289.0,1489.3016815185547,0,success,,chatcmpl-8a3ac6e6-948c-46d9-91df-1fbcc825a854,985.0,1000.0,21m36s,2331.0,8000.0,42.517s
267,exp3_ReflectiveAgent_s2_643719,5,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1498.0,791.0,2289.0,849.139928817749,0,success,,chatcmpl-8a3ac6e6-948c-46d9-91df-1fbcc825a854,985.0,1000.0,21m36s,2331.0,8000.0,42.517s
268,exp3_ReflectiveAgent_s2_643719,5,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1498.0,791.0,2289.0,2174.1151809692383,0,success,,chatcmpl-8a3ac6e6-948c-46d9-91df-1fbcc825a854,985.0,1000.0,21m36s,2331.0,8000.0,42.517s
269,exp3_ReflectiveAgent_s2_643719,6,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1532.0,754.0,2286.0,2477.508068084717,0,success,,chatcmpl-8758c3bf-cd5f-470a-a677-97db593088a3,982.0,1000.0,25m55.199s,2266.0,8000.0,43.005s
270,exp3_ReflectiveAgent_s2_643719,6,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1532.0,754.0,2286.0,4712.911128997803,0,success,,chatcmpl-8758c3bf-cd5f-470a-a677-97db593088a3,982.0,1000.0,25m55.199s,2266.0,8000.0,43.005s
271,exp3_ReflectiveAgent_s2_643719,6,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1532.0,754.0,2286.0,2202.3441791534424,0,success,,chatcmpl-8758c3bf-cd5f-470a-a677-97db593088a3,982.0,1000.0,25m55.199s,2266.0,8000.0,43.005s
272,exp3_ReflectiveAgent_s2_643719,7,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1552.0,1052.0,2604.0,1942.8157806396484,0,success,,chatcmpl-8b583225-125b-4561-96a0-3b7d7de98d3f,979.0,1000.0,30m14.4s,1586.0,8000.0,48.105s
273,exp3_ReflectiveAgent_s2_643719,7,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1552.0,1052.0,2604.0,1630.1209926605225,0,success,,chatcmpl-8b583225-125b-4561-96a0-3b7d7de98d3f,979.0,1000.0,30m14.4s,1586.0,8000.0,48.105s
274,exp3_ReflectiveAgent_s2_643719,7,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1552.0,1052.0,2604.0,2728.5382747650146,0,success,,chatcmpl-8b583225-125b-4561-96a0-3b7d7de98d3f,979.0,1000.0,30m14.4s,1586.0,8000.0,48.105s
275,exp3_ReflectiveAgent_s2_643719,8,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1503.0,976.0,2479.0,2645.925283432007,0,success,,chatcmpl-436b0cf8-177a-40af-810a-7d3761369822,976.0,1000.0,34m33.6s,1316.0,8000.0,50.13s
276,exp3_ReflectiveAgent_s2_643719,8,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1503.0,976.0,2479.0,1092.2257900238037,0,success,,chatcmpl-436b0cf8-177a-40af-810a-7d3761369822,976.0,1000.0,34m33.6s,1316.0,8000.0,50.13s
277,exp3_ReflectiveAgent_s2_643719,8,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1503.0,976.0,2479.0,2780.383348464966,0,success,,chatcmpl-436b0cf8-177a-40af-810a-7d3761369822,976.0,1000.0,34m33.6s,1316.0,8000.0,50.13s
278,exp3_ReflectiveAgent_s2_643719,9,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1568.0,1002.0,2570.0,2854.431390762329,0,success,,chatcmpl-10077736-7476-45a4-a93a-c8b152d8cfd1,973.0,1000.0,38m52.8s,1339.0,8000.0,49.957s
279,exp3_ReflectiveAgent_s2_643719,9,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1568.0,1002.0,2570.0,932.5573444366455,0,success,,chatcmpl-10077736-7476-45a4-a93a-c8b152d8cfd1,973.0,1000.0,38m52.8s,1339.0,8000.0,49.957s
280,exp3_ReflectiveAgent_s2_643719,9,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1568.0,1002.0,2570.0,2558.8574409484863,0,success,,chatcmpl-10077736-7476-45a4-a93a-c8b152d8cfd1,973.0,1000.0,38m52.8s,1339.0,8000.0,49.957s
281,exp3_ReflectiveAgent_s2_643719,10,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1572.0,887.0,2459.0,1919.6653366088867,0,success,,chatcmpl-a128753a-50fc-4a86-8165-fda6f26fea9d,970.0,1000.0,43m12s,1514.0,8000.0,48.644s
282,exp3_ReflectiveAgent_s2_643719,10,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1572.0,887.0,2459.0,1522.4182605743408,0,success,,chatcmpl-a128753a-50fc-4a86-8165-fda6f26fea9d,970.0,1000.0,43m12s,1514.0,8000.0,48.644s
283,exp3_ReflectiveAgent_s2_643719,10,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1572.0,887.0,2459.0,2495.102882385254,0,success,,chatcmpl-a128753a-50fc-4a86-8165-fda6f26fea9d,970.0,1000.0,43m12s,1514.0,8000.0,48.644s
284,exp3_ReflectiveAgent_s2_643719,11,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1625.0,1215.0,2840.0,6695.589303970337,0,success,,chatcmpl-3df8085f-0f06-4f1d-b79f-5400d3088780,967.0,1000.0,47m31.2s,1613.0,8000.0,47.902s
285,exp3_ReflectiveAgent_s2_643719,11,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1625.0,1215.0,2840.0,1523.1761932373047,0,success,,chatcmpl-3df8085f-0f06-4f1d-b79f-5400d3088780,967.0,1000.0,47m31.2s,1613.0,8000.0,47.902s
286,exp3_ReflectiveAgent_s2_643719,11,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1625.0,1215.0,2840.0,3085.850238800049,0,success,,chatcmpl-3df8085f-0f06-4f1d-b79f-5400d3088780,967.0,1000.0,47m31.2s,1613.0,8000.0,47.902s
287,exp3_ReflectiveAgent_s2_643719,12,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1612.0,1349.0,2961.0,2097.7070331573486,0,success,,chatcmpl-24a03b04-5053-4de2-bfb5-69f623d10aaa,963.0,1000.0,53m16.799s,141.0,8000.0,58.942s
288,exp3_ReflectiveAgent_s2_643719,12,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1612.0,1349.0,2961.0,5956.316947937012,0,success,,chatcmpl-24a03b04-5053-4de2-bfb5-69f623d10aaa,963.0,1000.0,53m16.799s,141.0,8000.0,58.942s
289,exp3_ReflectiveAgent_s2_643719,12,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1612.0,1349.0,2961.0,3136.2481117248535,0,success,,chatcmpl-24a03b04-5053-4de2-bfb5-69f623d10aaa,963.0,1000.0,53m16.799s,141.0,8000.0,58.942s
290,exp3_ReflectiveAgent_s2_643719,13,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1608.0,765.0,2373.0,3524.0917205810547,0,success,,chatcmpl-eab39f46-83f3-4c1f-851e-0746c5d5d15d,960.0,1000.0,57m36s,1413.0,8000.0,49.402s
291,exp3_ReflectiveAgent_s2_643719,13,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1608.0,765.0,2373.0,1980.2582263946533,0,success,,chatcmpl-eab39f46-83f3-4c1f-851e-0746c5d5d15d,960.0,1000.0,57m36s,1413.0,8000.0,49.402s
292,exp3_ReflectiveAgent_s2_643719,13,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1608.0,765.0,2373.0,2096.3706970214844,0,success,,chatcmpl-eab39f46-83f3-4c1f-851e-0746c5d5d15d,960.0,1000.0,57m36s,1413.0,8000.0,49.402s
293,exp3_ReflectiveAgent_s2_643719,14,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1557.0,1300.0,2857.0,1798.3174324035645,0,success,,chatcmpl-6d0d615d-f971-4199-b9c1-c752245543a4,957.0,1000.0,1h1m55.2s,1321.0,8000.0,50.092s
294,exp3_ReflectiveAgent_s2_643719,14,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1557.0,1300.0,2857.0,1276.3798236846924,0,success,,chatcmpl-6d0d615d-f971-4199-b9c1-c752245543a4,957.0,1000.0,1h1m55.2s,1321.0,8000.0,50.092s
295,exp3_ReflectiveAgent_s2_643719,14,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1557.0,1300.0,2857.0,3165.574073791504,0,success,,chatcmpl-6d0d615d-f971-4199-b9c1-c752245543a4,957.0,1000.0,1h1m55.2s,1321.0,8000.0,50.092s
296,exp3_ReflectiveAgent_s2_643719,15,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1614.0,1374.0,2988.0,2850.1930236816406,0,success,,chatcmpl-2c32ee97-6191-420b-aeb5-993bb48dddc8,954.0,1000.0,1h6m14.4s,734.0,8000.0,54.495s
297,exp3_ReflectiveAgent_s2_643719,15,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1614.0,1374.0,2988.0,1615.8597469329834,0,success,,chatcmpl-2c32ee97-6191-420b-aeb5-993bb48dddc8,954.0,1000.0,1h6m14.4s,734.0,8000.0,54.495s
298,exp3_ReflectiveAgent_s2_643719,15,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1614.0,1374.0,2988.0,3313.1115436553955,0,success,,chatcmpl-2c32ee97-6191-420b-aeb5-993bb48dddc8,954.0,1000.0,1h6m14.4s,734.0,8000.0,54.495s
299,exp3_ReflectiveAgent_s2_643719,16,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1598.0,1496.0,3094.0,2037.1100902557373,0,success,,chatcmpl-e55c4f41-5a2e-451c-9e81-98df21cee026,951.0,1000.0,1h10m33.6s,1471.0,8000.0,48.967s
300,exp3_ReflectiveAgent_s2_643719,16,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1598.0,1496.0,3094.0,1930.860996246338,0,success,,chatcmpl-e55c4f41-5a2e-451c-9e81-98df21cee026,951.0,1000.0,1h10m33.6s,1471.0,8000.0,48.967s
301,exp3_ReflectiveAgent_s2_643719,16,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1598.0,1496.0,3094.0,6132.26056098938,0,success,,chatcmpl-e55c4f41-5a2e-451c-9e81-98df21cee026,951.0,1000.0,1h10m33.6s,1471.0,8000.0,48.967s
302,exp3_ReflectiveAgent_s2_643719,17,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1581.0,1092.0,2673.0,3173.0594635009766,0,success,,chatcmpl-0f346024-0044-4e5c-84a9-89a84877933b,948.0,1000.0,1h14m52.8s,667.0,8000.0,54.997s
303,exp3_ReflectiveAgent_s2_643719,17,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1581.0,1092.0,2673.0,1001.7421245574951,0,success,,chatcmpl-0f346024-0044-4e5c-84a9-89a84877933b,948.0,1000.0,1h14m52.8s,667.0,8000.0,54.997s
304,exp3_ReflectiveAgent_s2_643719,17,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1581.0,1092.0,2673.0,5211.586952209473,0,success,,chatcmpl-0f346024-0044-4e5c-84a9-89a84877933b,948.0,1000.0,1h14m52.8s,667.0,8000.0,54.997s
305,exp3_ReflectiveAgent_s2_643719,18,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1498.0,694.0,2192.0,1687.5290870666504,0,success,,chatcmpl-3f64869e-e060-4ffe-8397-239a0eeefd92,945.0,1000.0,1h19m12s,1798.0,8000.0,46.515s
306,exp3_ReflectiveAgent_s2_643719,18,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1498.0,694.0,2192.0,1216.6154384613037,0,success,,chatcmpl-3f64869e-e060-4ffe-8397-239a0eeefd92,945.0,1000.0,1h19m12s,1798.0,8000.0,46.515s
307,exp3_ReflectiveAgent_s2_643719,18,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1498.0,694.0,2192.0,1981.7352294921875,0,success,,chatcmpl-3f64869e-e060-4ffe-8397-239a0eeefd92,945.0,1000.0,1h19m12s,1798.0,8000.0,46.515s
308,exp3_ReflectiveAgent_s2_643719,19,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1527.0,744.0,2271.0,1763.0445957183838,0,success,,chatcmpl-fc1df204-0be7-4d12-be01-8016a3b52967,942.0,1000.0,1h23m31.2s,1605.0,8000.0,47.962s
309,exp3_ReflectiveAgent_s2_643719,19,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1527.0,744.0,2271.0,1072.0245838165283,0,success,,chatcmpl-fc1df204-0be7-4d12-be01-8016a3b52967,942.0,1000.0,1h23m31.2s,1605.0,8000.0,47.962s
310,exp3_ReflectiveAgent_s2_643719,19,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1527.0,744.0,2271.0,1904.4580459594727,0,success,,chatcmpl-fc1df204-0be7-4d12-be01-8016a3b52967,942.0,1000.0,1h23m31.2s,1605.0,8000.0,47.962s
311,exp3_ReflectiveAgent_s2_643719,20,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1400.0,857.0,2257.0,843.102216720581,0,success,,chatcmpl-1aa0f3df-4529-4348-bef0-2aba325aa4ac,939.0,1000.0,1h27m50.4s,2555.0,8000.0,40.837s
312,exp3_ReflectiveAgent_s2_643719,20,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1400.0,857.0,2257.0,1220.7732200622559,0,success,,chatcmpl-1aa0f3df-4529-4348-bef0-2aba325aa4ac,939.0,1000.0,1h27m50.4s,2555.0,8000.0,40.837s
313,exp3_ReflectiveAgent_s2_643719,20,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1400.0,857.0,2257.0,2277.0817279815674,0,success,,chatcmpl-1aa0f3df-4529-4348-bef0-2aba325aa4ac,939.0,1000.0,1h27m50.4s,2555.0,8000.0,40.837s
314,exp3_ReflectiveAgent_s3_987286,1,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1389.0,803.0,2192.0,3044.487953186035,0,success,,chatcmpl-c2315425-24e7-4a5f-9ca5-cb7c34a99de3,936.0,1000.0,1h32m9.6s,3319.0,8000.0,35.107s
